R,G,B,stdR,stdG,stdB,acc1,acc2,acc3,acc4,acc5,credit,watchthisinstagood,instagood,2instagood,instagood10k,yay,nay,suggested,like,photos,love,empty,soir,bdteam
148.002336426,149.918168945,155.21729248,68.1995862979,68.3597879842,66.313719492,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
145.809245605,137.26324707,136.233242187,63.4514651498,66.0796007151,70.294170093,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
236.261870117,226.526577148,224.76723877,25.8819316881,28.399472801,32.0101680538,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
118.982783203,119.931340332,126.276057129,89.4179994162,91.2754206629,94.1662796008,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
177.408288574,179.37996582,186.405068359,69.9774695686,69.3177541897,63.8219038943,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
134.77802002,136.07921875,143.057741699,82.1484269632,77.483404686,71.8017518976,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
193.231784668,196.868845215,204.998212891,64.4953257223,64.4079720482,57.4223011186,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
115.863383789,116.025825195,122.111550293,78.8767908069,80.8211262015,82.2407453795,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
191.392990723,186.284462891,197.694921875,55.5353941123,55.1341188674,46.4099648512,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
160.501462402,164.446552734,171.52326416,57.1278250619,54.4427867682,51.6513932683,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
176.021928711,181.080578613,205.451281738,57.6403998165,55.4168365675,38.3622651606,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
99.0122265625,96.2200292969,100.21598877,52.3347394476,52.656847504,57.7269994166,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
133.512055664,123.809370117,136.528635254,69.9346840305,76.0955859192,83.5565492888,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
181.394116211,186.899060059,214.450454102,55.0616066502,49.5266798867,38.4016041267,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
146.410046387,148.726782227,163.93847168,76.2384697619,73.7011695171,68.7433226403,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
142.324714355,144.9884375,153.34578125,73.9182032653,77.1436637802,75.0698314603,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
126.143205566,126.480249023,142.496132813,77.5019461227,76.912458357,79.2468122738,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
219.255627441,192.987282715,172.92545166,34.6727554364,44.6808016384,58.1587336727,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106.415285645,119.737253418,127.894177246,70.7965668185,67.8223390031,76.1183267567,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
138.466633301,146.774133301,155.21097168,75.2543175798,74.6101438596,75.6322299148,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
131.15425293,133.372126465,145.956262207,76.0664788784,77.0101528914,80.9535933179,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
135.782612305,143.02529541,151.114936523,61.2409079142,60.9245554544,58.9265201575,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
145.449255371,156.342695313,164.586638184,88.1833107626,87.7670176438,84.9952108812,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
138.177402344,143.478952637,147.492548828,65.0852082211,64.5999905622,62.8328133599,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
146.745019531,145.910966797,150.438220215,62.2082601545,56.9698735048,48.6306785592,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
173.831535645,175.865690918,181.89291748,81.3942885954,79.7280082129,76.0327868964,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
169.839545898,171.20138916,171.992282715,94.7741146063,95.2674543735,93.8148587963,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
133.128596191,136.749213867,150.752578125,66.9124301182,62.8427384216,63.9042870129,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
136.291206055,134.806835938,142.732321777,82.6027481845,84.9852216711,84.0713413754,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
153.391535645,154.130615234,161.378574219,69.8904382063,67.1883545746,60.1185154533,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
219.777116699,211.419875488,224.710314941,40.3779680155,41.6429298844,28.4268930433,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
156.484404297,151.859401855,151.889680176,65.7242158178,64.722367605,62.9100979165,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
134.461601562,140.024375,154.003676758,67.7993292594,67.4177037499,69.1698321513,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
163.56326416,159.569206543,167.188928223,70.0466932826,70.3468380771,70.4534090284,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
168.297290039,173.986108398,187.911394043,88.9415119685,80.7470154573,65.0270400717,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
123.623886719,123.411445313,129.847719727,67.4618083414,69.743827991,67.7144000187,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
155.577509766,153.523144531,153.197814941,64.5620826618,66.0822370031,65.3068698053,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
133.225561523,123.891401367,122.06666748,81.1961847376,87.4343907947,86.8468942636,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
149.819350586,154.651794434,166.60015625,52.7016898946,52.4167501263,50.1026602628,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
141.145759277,147.252270508,165.705854492,63.5520581765,63.2132945096,62.1678776902,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
168.635102539,164.259240723,165.660563965,73.0058590679,75.1483805899,73.3233918371,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
127.382993164,133.831086426,159.594047852,53.2978511145,50.6116821404,46.2455729271,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
75.7067626953,72.0773266602,78.1999462891,88.4446324596,88.7023557996,94.0595552487,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
174.563757324,168.513842773,171.270686035,65.202672854,66.031461516,67.147122628,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
147.784724121,147.753198242,143.977282715,80.3614102439,80.9986068916,82.8522180345,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
198.430256348,189.0234375,185.781176758,67.2556226164,69.5187829589,69.7498020073,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
167.073310547,167.715605469,169.860783691,74.7525806383,78.086313788,78.7715831111,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
134.532092285,141.335825195,151.623256836,63.2227848006,59.4079461205,52.2072877263,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73.4907226562,90.6926953125,109.146782227,51.575276181,63.2094347311,73.4657201955,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
80.1476538086,82.6585351562,93.0634228516,61.5065755473,60.5275351242,63.5266814716,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
169.191359863,167.125610352,170.864289551,72.7163401047,75.4737242044,74.8638458352,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
120.304326172,124.093566895,128.174023438,67.9308073897,63.535288912,60.0221562202,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
154.956525879,172.437080078,194.692626953,61.0882743082,59.1110497885,58.42109796,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
158.121835938,160.176079102,163.120957031,75.5963138695,76.7902537968,77.7681607688,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
217.797302246,203.184055176,199.849084473,44.8310819982,45.1108136803,41.3862959631,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91.6274755859,101.249736328,119.098657227,51.7789872014,54.7837041301,65.4512016544,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
140.452475586,143.371411133,156.419001465,77.0778956275,80.0348103163,70.4258895903,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
135.676311035,139.501772461,147.360490723,65.525859849,69.2471195516,71.5974969696,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
147.327893066,147.796801758,152.880837402,60.9746890392,62.0412763428,61.6745210351,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111.601057129,98.4992333984,106.025532227,61.8039112015,58.1603061824,57.135033843,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
141.823366699,130.050393066,126.710974121,60.2329168873,57.7519839697,54.5101739507,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
181.540686035,178.418242187,177.067749023,84.3776201267,85.7878282726,84.9321160448,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
98.6166674805,109.358200684,127.629968262,63.5605981773,70.6318682389,83.9365702483,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
152.689379883,158.806218262,165.054824219,71.2802459412,71.3411868168,73.9344861968,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
134.77802002,136.07921875,143.057741699,82.1484269632,77.483404686,71.8017518976,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
130.906496582,132.101813965,135.42833252,83.5907134658,83.4170896012,85.4218752887,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
171.635820313,169.850698242,175.50607666,76.7593499376,74.9027463133,74.7470194796,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
196.957302246,193.025898438,203.500739746,71.0384765946,79.7263883859,71.0915695369,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
135.705993652,136.986345215,141.653654785,66.5079584216,68.5007859969,69.1893514641,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
168.902626953,161.193273926,154.574550781,52.7633916552,54.9454188616,66.410082307,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69.1277758789,81.1126196289,102.902541504,51.4282963647,50.3248083248,47.8664910273,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
156.329074707,144.412314453,143.347253418,66.5063448451,69.2139088439,70.654544695,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
201.161623535,203.096733398,206.475302734,47.0056506161,44.2548768397,40.3013805571,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
135.43168457,130.377973633,131.433364258,79.7589776001,76.8451348378,81.7008011665,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
133.833098145,131.05536377,138.921416016,79.0204108122,76.7638176804,80.7464240776,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
106.20411377,93.1141918945,97.4260571289,79.7593336168,82.388085282,74.9344543417,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
159.901433105,165.596069336,175.359992676,71.8689330245,75.2679336122,75.7251491924,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
157.84439209,160.86326416,168.651281738,70.9957932124,68.9227033367,65.0191226721,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
151.990056152,148.195578613,143.266057129,83.5488812484,84.2374107833,85.9648172619,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
125.585136719,127.518212891,113.127851562,78.3303437795,73.3283031263,66.5932315843,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
214.256228027,207.895712891,217.528554687,58.2104908848,59.5429544201,46.9074455425,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
104.674406738,112.772272949,140.13739502,40.0437294203,37.7326440242,53.7899437977,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
92.6282373047,102.21189209,110.60095459,57.4822138806,56.5181340306,58.5091051405,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
101.601271973,116.705070801,142.120136719,73.2165884287,66.0444166998,59.2966486802,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
169.979814453,171.475935059,169.603669434,88.9842269411,84.8131432304,80.429843657,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
166.552382813,166.42796875,169.970593262,68.0853320949,68.7327810253,71.6102152743,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
131.661418457,140.759714355,163.09918457,47.3027292766,46.3663663798,55.2664922652,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
88.9577197266,94.9942919922,114.492893066,61.5011984566,61.6331953431,63.6375489396,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203.718366699,195.758071289,188.175925293,45.4492522797,60.6606361177,77.1952393008,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
173.00190918,167.601123047,165.612785645,63.3651726021,67.7727935575,69.5039968648,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
145.619401855,152.114472656,160.672277832,73.2770410307,76.1880680001,78.1678995531,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
176.61605957,171.131845703,172.563647461,85.7318669153,86.6499087368,82.1785146691,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150.768012695,145.828806152,146.705644531,74.3906191928,70.5288428421,64.4224554711,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
164.578234863,161.393730469,163.291269531,72.5220422272,69.2135023459,65.9851989496,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77.2498974609,68.8629882812,68.2620361328,53.4641274347,53.8683943824,57.401011849,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
138.118503418,134.940395508,132.915141602,79.7558740821,81.6053876529,83.2187698392,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
212.363789063,209.698669434,217.263806152,56.6288929341,53.6143435579,49.0910558674,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111.990825195,114.184035645,132.022705078,70.4958300504,68.8241211983,62.1715748462,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
186.774973145,187.68173584,190.669050293,61.2753008978,64.111535421,63.8434232824,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
180.661513672,176.394506836,179.508417969,79.205698273,79.8757018021,79.8808040697,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
154.956525879,172.437080078,194.692626953,61.0882743082,59.1110497885,58.42109796,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
128.080859375,135.360717773,146.629926758,68.5128825694,61.2699018597,64.3725661243,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61.5276538086,87.4605615234,154.11215332,46.0689159998,48.6431531153,52.0004703888,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
141.248491211,140.727607422,145.791462402,80.6351241231,79.4489683434,78.5559362367,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
159.310717773,151.956911621,155.948129883,83.3350433818,86.9316152435,86.0793548816,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150.849484863,160.904321289,174.237067871,64.6034566816,74.0249325929,58.1356024226,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
165.073642578,159.604304199,160.852397461,65.083579653,66.0520365895,66.767019246,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51.1423803711,54.8246411133,63.3936645508,42.8370851376,47.2935587265,44.3243456091,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
151.641489258,141.49263916,147.42685791,64.9173157645,68.8319193018,62.642761343,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
186.020427246,182.017294922,185.509731445,69.3989962386,70.4007043193,70.9216963951,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
144.860927734,147.820112305,151.117617188,82.0194168532,82.6093163584,82.4549149665,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
173.535095215,166.334067383,164.323830566,69.87978432,65.2539475545,63.4257740046,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
122.686257324,120.802060547,130.398566895,67.369812754,67.4917374113,64.4011386891,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
199.457194824,184.476828613,179.302661133,67.7570247507,61.3561194483,61.0004559629,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
172.602705078,169.967741699,175.899069824,51.7838017864,50.056225876,49.0142374197,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
186.891181641,185.600649414,199.539814453,73.9681646996,67.8910990818,48.7529944169,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
103.11496582,110.607001953,127.135478516,69.7374932129,74.9688806585,86.3714408302,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
118.216928711,114.198354492,126.433186035,79.1510144806,77.4288039989,79.091050976,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
195.763115234,184.607839355,179.257861328,67.465082287,74.8825772627,82.2060521582,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
138.500668945,136.394924316,142.300349121,72.1143876883,71.4913467852,73.2679766289,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
121.292758789,117.114304199,127.884777832,72.6003571661,74.0106423043,76.2282309328,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
171.421381836,147.757680664,140.018430176,74.2565563962,76.1365441915,70.7930384753,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
176.434001465,177.947875977,183.396118164,86.5564976464,87.0052677098,83.7821373716,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
129.916777344,146.096049805,160.679199219,59.8578180899,65.7388062152,65.4749433373,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
87.0302197266,90.5555322266,107.620043945,63.7986851082,65.5537147963,68.0844928569,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
164.086975098,149.039074707,149.069279785,51.2331155617,55.859427133,53.1566810188,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
147.345070801,146.514560547,159.031037598,73.3686670491,69.6673652099,68.764911423,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
88.6695410156,90.9837744141,94.6241699219,66.45225804,64.7937193695,54.307351883,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
128.938500977,124.303916016,117.431066895,67.0899702162,67.3219304001,70.6737779853,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
98.5034838867,109.550703125,139.542919922,57.822473908,57.5630446457,59.2092610197,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
137.823374023,147.67770752,148.896308594,86.7878207167,86.1346321215,87.8933940122,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
179.79081543,179.647695312,187.143925781,54.3475408991,52.3564933421,49.9088065174,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
83.6738256836,94.9032666016,103.133491211,62.789663444,65.933862926,64.8404862313,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
153.477409668,156.261940918,176.361965332,73.9026352012,69.1304713077,65.5722523814,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
153.544321289,154.116274414,166.253969727,59.9284923292,60.5247700841,59.4179249966,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
152.633479004,146.813056641,151.175439453,73.7435256411,73.3019112893,74.6422342713,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
173.879418945,176.200427246,181.673776855,64.7808226006,63.7965580395,63.6944957275,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
132.378459473,123.893769531,125.850109863,81.4135916097,77.6759271741,78.1180139454,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
168.904528809,161.298583984,158.532524414,90.4033004509,86.2748598285,85.5522409377,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
147.000639648,148.134467773,151.219301758,68.6721944644,69.5006019144,68.1426358874,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
144.505214844,148.986481934,152.662258301,74.2614629538,69.3613391348,67.1530320409,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
102.749321289,104.307355957,116.11130127,67.4869950003,67.6641783215,65.7279896635,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
119.286616211,121.083652344,125.72515625,47.9283557484,51.1854584962,52.2647948643,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
147.429016113,142.09901123,150.055751953,76.8633751078,73.2180361281,67.8133665132,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
151.917438965,134.971633301,127.80907959,83.5221594297,82.3445055618,80.6124970749,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
166.308928223,173.001218262,176.671958008,72.3151787221,71.4156729353,74.2416818571,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
200.661594238,194.927941895,201.880900879,52.3698469049,53.3789016752,53.9852828928,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
146.994301758,133.15932373,134.288828125,78.1218213213,73.3470495119,73.0174323096,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
158.437971191,162.413669434,169.328017578,76.9968932643,77.034919906,78.2295663477,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
146.180761719,142.476020508,145.778105469,74.748308542,77.1988043733,77.6113756859,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
189.097023926,190.037895508,193.86208252,56.7153711798,55.7584510434,53.4185498175,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
142.503908691,151.348256836,159.817507324,87.6824430248,84.0776503621,82.4681580338,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
136.307380371,128.330212402,126.323510742,78.6798283419,79.1243767582,80.5688855352,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
156.240817871,157.701555176,169.463649902,60.9280161083,65.4756466424,59.8681606297,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
133.468469238,128.489064941,128.89520752,81.1055862746,80.9947650191,83.4232757215,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
145.893583984,137.890964355,140.080976563,83.7098335283,88.1540966393,95.4046611573,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
211.506809082,212.340905762,215.938503418,63.9394685022,61.1432617193,55.7247154854,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
119.134331055,123.52005127,127.801850586,68.3996439399,68.4994921022,70.2034722372,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
192.807890625,189.743608398,193.628479004,69.6460106892,70.5975561354,68.3304949493,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
